chr     start   end     strand  pvalue  qvalue  meth.diff
chr11   100706001       100708000       *       0.0160363213430897      0.0380215484379995      34.5238095238095
chr11   101758001       101760000       *       8.39749518389254e-06    4.53940151837202e-05    -40.7407407407407
chr11   102464001       102466000       *       5.42579126893492e-05    0.000250453725662362    -25.8709899965505
chr11   102466001       102468000       *       0.00038104445768947     0.00146305301032362     26.9543464665416
chr11   102472001       102474000       *       1.18180708353143e-09    1.13158530537363e-08    -65.9574468085106
chr11   102524001       102526000       *       0.0209941015710525      0.0474818505804853      -25.9615384615385
chr11   102628001       102630000       *       6.13885688631682e-57    4.62337082128122e-55    41.7368776751521
chr11   102650001       102652000       *       4.03669085289659e-12    5.07206636398638e-11    59.5
chr11   102652001       102654000       *       6.60795461537882e-13    8.96396135356804e-12    -51.4864864864865
chr11   102846001       102848000       *       1.34397814933225e-31    5.34087596239126e-30    -37.8053241211136
chr11   103058001       103060000       *       7.27417616505226e-76    7.59215800648557e-74    45.0770894204262
chr11   103066001       103068000       *       1.69093634973574e-11    1.99300261933956e-10    48.0769230769231
chr11   105162001       105164000       *       5.40135813497236e-09    4.76190724457725e-08    30.2325581395349
chr11   105378001       105380000       *       1.17097418081118e-12    1.5518260797515e-11     -29.6128357167771
chr11   105718001       105720000       *       5.27795174731557e-11    5.89747774543697e-10    -49.4858611825193
chr11   105998001       106000000       *       1.90470587617496e-06    1.15159444876546e-05    71.990171990172
chr11   106064001       106066000       *       6.14467693793173e-17    1.16556559395889e-15    -41.2635173591349
chr11   106094001       106096000       *       5.13792811323493e-22    1.33408696989118e-20    -39.671682626539
chr11   106222001       106224000       *       4.57329257241397e-05    0.000214236681181011    29.479674796748
chr11   106230001       106232000       *       0.000278671272969461    0.00110546809912091     34.1621621621622
chr11   106236001       106238000       *       3.86450516430284e-07    2.61321668193787e-06    -43.0534115467737
chr11   106240001       106242000       *       5.92158603198182e-07    3.89109865509694e-06    63.6363636363636
chr11   106242001       106244000       *       1.17033558493967e-12    1.55102997328535e-11    69.2307692307692
chr11   106262001       106264000       *       3.92343945662925e-05    0.000186274248411396    36.5945945945946
chr11   106284001       106286000       *       0.000988872712605335    0.00342702958896772     54.5454545454545
chr11   106310001       106312000       *       3.26299509188741e-09    2.95997693074912e-08    32.372522036672
chr11   106382001       106384000       *       3.26218043577901e-25    9.91566527833468e-24    48.6723067142648
chr11   106388001       106390000       *       3.3727060462685e-50     2.21008458773089e-48    39.7598108747045
chr11   106396001       106398000       *       8.46398398999424e-17    1.58662235188711e-15    52.5089605734767
chr11   106398001       106400000       *       9.07610674978564e-39    4.52648490788176e-37    57.6114081996435
chr11   106400001       106402000       *       7.81462376777983e-35    3.45664207484367e-33    57.3650576104799
chr11   106428001       106430000       *       9.37226131772315e-06    5.01973463699029e-05    27.7173913043478
chr11   106496001       106498000       *       0.00866646472975961     0.0226369138431501      -34.1137123745819
chr11   106590001       106592000       *       0.014256552595308       0.0344770012000192      26.1859582542694
chr11   106662001       106664000       *       2.72246138107187e-22    7.17129549453833e-21    28.4063981042654
chr11   106666001       106668000       *       2.33776854482793e-22    6.17982834596789e-21    42.7357456140351
chr11   106672001       106674000       *       2.219969959863e-19      4.97862231555145e-18    45.7718564192909
chr11   106676001       106678000       *       6.23174358682771e-07    4.07991416758792e-06    32.1453529000699
chr11   106800001       106802000       *       3.69274138534091e-06    2.12707893602432e-05    33.3333333333333
chr11   106856001       106858000       *       1.48749761275335e-10    1.58191048149256e-09    57.1428571428571
chr11   106858001       106860000       *       1.54002931289971e-57    1.17365849703333e-55    -83.4733893557423
chr11   106870001       106872000       *       0.000175797657764927    0.000729010243078136    27.1317829457364
chr11   106898001       106900000       *       7.77954521686849e-06    4.22946206268363e-05    62.0689655172414
chr11   106908001       106910000       *       5.39647944139296e-37    2.54683789519212e-35    -30.7613260655884
chr11   106922001       106924000       *       1.32914557243145e-79    1.46096603857137e-77    -39.4281152011126
chr11   106924001       106926000       *       3.73095048008354e-170   1.19283610841089e-167   -41.222448551658
chr11   106926001       106928000       *       0       0       -46.5940651923355
chr11   106930001       106932000       *       0       0       -43.8479616822767
chr11   106932001       106934000       *       2.55823708319291e-290   2.09966817938976e-287   -51.6666756669673
chr11   106936001       106938000       *       1.33367018256028e-39    6.82249581500343e-38    -49.5101112545332
chr11   107204001       107206000       *       4.09551151315764e-14    6.1997051430181e-13     28.4587283091361
chr11   107290001       107292000       *       6.52241809519158e-23    1.7762336649693e-21     54.1789965147629
chr11   107292001       107294000       *       5.5402545859362e-50     3.61137913311602e-48    86.105775826588
chr11   107294001       107296000       *       2.92258804908371e-18    6.08708697590557e-17    32.1103896103896
chr11   107296001       107298000       *       7.63025226709178e-175   2.55937341676384e-172   43.2365742188364
chr11   107298001       107300000       *       3.97561355563423e-163   1.17731426111666e-160   46.6083502583747
chr11   107300001       107302000       *       2.73793328162566e-126   5.55939311507435e-124   37.5262254434484
chr11   107304001       107306000       *       0.000135900586603158    0.000577574380531994    29.6187065515062
chr11   107308001       107310000       *       6.83890976616887e-22    1.76567989332457e-20    -51.9573643410853
chr11   109012001       109014000       *       2.39206991725587e-08    1.93314675308664e-07    -36.4661654135338
chr11   109134001       109136000       *       0.000136115493268836    0.000578385695474792    66.6666666666667
chr11   109146001       109148000       *       3.33677348940587e-10    3.40981728216315e-09    26.4541062801932
chr11   109180001       109182000       *       7.45336602020706e-10    7.31044783260635e-09    28.950688181356
chr11   109356001       109358000       *       0.00040938695573271     0.00156026219805165     -29.4053379116591
chr12   38001   40000   *       9.11835522668452e-12    1.1044427909939e-10     -26.7045454545455
chr12   126001  128000  *       1.57592630511472e-108   2.53406284913086e-106   25.2965315553213
chr12   152001  154000  *       1.30170475194478e-11    1.5522418622236e-10     27.5348837209302
chr12   160001  162000  *       6.2462223969006e-13     8.49379424603011e-12    28.4925058838102
chr12   190001  192000  *       7.12765359214937e-08    5.38559489239357e-07    33.8361602309636
chr12   472001  474000  *       0.00091903333986066     0.00320940952822985     -39.4871794871795
chr12   574001  576000  *       1.06513734289638e-06    6.70958696636476e-06    -53.5714285714286
chr12   884001  886000  *       6.35089848133492e-16    1.11431384889485e-14    -29.7066103669191
chr12   888001  890000  *       2.22258543549211e-24    6.51214182230994e-23    -32.9169647541375
chr12   890001  892000  *       1.12084863494836e-40    5.92089835313306e-39    -36.9958053436275
chr12   892001  894000  *       8.36983077536034e-11    9.15496022036102e-10    -45.7729468599034
chr12   894001  896000  *       1.58299547296455e-22    4.21589939293014e-21    -28.6403351616549
chr12   1408001 1410000 *       5.30964837937812e-16    9.3695720542505e-15     27.8120339905792
chr12   1854001 1856000 *       1.72223007612359e-288   1.39672277001641e-285   53.6949669629816
chr12   1968001 1970000 *       9.99899328185751e-92    1.30750977795742e-89    26.6288199057857
chr12   3012001 3014000 *       3.43748370876181e-83    3.98593650145584e-81    -25.4171747505081
